id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
Morjo-vitreous-20mm-KERDUNKLE-brown-MV20-A035-1 #64502C_12005,"الموزاييك الزجاجي متعدد الالوان-بني","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-KERDUNKLE-brown-MV20-A035.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%8a-3/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-KERDUNKLE-brown-MV20-A035-1 #64502C_12005,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-TANANGO-deep-teal-MV20-A067-1 #256C7F_12004,"الموزاييك الزجاجي متعدد الالوان-أزرق مخضر غامق","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-TANANGO-deep-teal-MV20-A06.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a3%d8%b2%d8%b1%d9%82-5/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",28EGP,in stock,Morjo-vitreous-20mm-TANANGO-deep-teal-MV20-A067-1 #256C7F_12004,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-GUMPTATER-green-tint-3-MV20-A212-1 #95CD8C_12003,"الموزاييك الزجاجي متعدد الالوان-اخضر 3","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-GUMPTATER-green-tint-3-MV20-A022.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d8%ae%d8%b6%d8%b1-3-3/,"الموزاييك الزجاجي متعدد الالوان","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-GUMPTATER-green-tint-3-MV20-A212-1 #95CD8C_12003,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-GERNUSHIN-faint-green-tint-MV20-A021-1 #98D5AB_12001,"الموزاييك الزجاجي متعدد الالوان-اخضر خافت","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-GERNUSHIN-faint-green-tint-MV20-A021.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d8%ae%d8%b6%d8%b1-6/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-GERNUSHIN-faint-green-tint-MV20-A021-1 #98D5AB_12001,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-TRINKLEBLATT-teal-tint-2-MV20-A062-1 #59C0BF_12000,"الموزاييك الزجاجي متعدد الالوان-أزرق مخضر 2","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-TRINKLEBLATT-teal-tint-2-MV20-A062.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a3%d8%b2%d8%b1%d9%82-6/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-TRINKLEBLATT-teal-tint-2-MV20-A062-1 #59C0BF_12000,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-TROGBLOTTER-teal-tint-1-MV20-A063-1 #1CA29B_11999,"الموزاييك الزجاجي متعدد الالوان-أزرق مخضر 1","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-TROGBLOTTER-teal-tint-1-MV20-A063.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a3%d8%b2%d8%b1%d9%82-7/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-TROGBLOTTER-teal-tint-1-MV20-A063-1 #1CA29B_11999,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-BAJUTIMAL-pewter-MV20-A058-1 #334E69_11998,"الموزاييك الزجاجي متعدد الالوان -بيوتر رمادي","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-BAJUTIMAL-pewter-MV20-A058.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%8a%d9%88%d8%aa-4/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-BAJUTIMAL-pewter-MV20-A058-1 #334E69_11998,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-BLUDGE-prussian-deep-MV20-A073-1 #434E6A_11997,"الموزاييك الزجاجي متعدد الالوان-أزرق بروسي أزرق داكن","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-BLUDGE-prussian-deep-MV20-A073.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a3%d8%b2%d8%b1%d9%82-8/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",28EGP,in stock,Morjo-vitreous-20mm-BLUDGE-prussian-deep-MV20-A073-1 #434E6A_11997,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-CUBELLIC-light-khaki-MV20-A030-1 #C1B57B_11996,"الموزاييك الزجاجي متعدد الالوان -كاكي فاتح","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-CUBELLIC-light-khaki-MV20-A030.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d9%83%d8%a7%d9%83%d9%8a-2/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-CUBELLIC-light-khaki-MV20-A030-1 #C1B57B_11996,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-KONTOOB-dark-brown-MV20-A036-1 #CBAC5C_11994,"الموزاييك الزجاجي متعدد الالوان -بني غامق","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-KONTOOB-dark-brown-MV20-A036.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%8a-%d8%ba-2/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-KONTOOB-dark-brown-MV20-A036-1 #CBAC5C_11994,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-SALMINKLED-salmon-MV20-A086-1 #CDA291_11993,"الموزاييك الزجاجي متعدد الالوان -برتقال وردى","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-SALMINKLED-salmon-MV20-A086.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d8%b1%d8%aa%d9%82-2/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",28EGP,in stock,Morjo-vitreous-20mm-SALMINKLED-salmon-MV20-A086-1 #CDA291_11993,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-KERSTENFLAP-brown-tint-MV20-A034-1 #7F654A_11992,"الموزاييك الزجاجي متعدد الالوان -بني","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-KERSTENFLAP-brown-tint-MV20-A034.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%8a-4/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-KERSTENFLAP-brown-tint-MV20-A034-1 #7F654A_11992,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-YERPLISH-purple-tint-1-MV20-A043-1 #724B66_11991,"الموزاييك الزجاجي متعدد الالوان -بنفسجى لون -1","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-YERPLISH-purple-tint-1-MV20-A043.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%81%d8%b3-5/,"الموزاييك الزجاجي متعدد الالوان","Our Arts",26EGP,out of stock,Morjo-vitreous-20mm-YERPLISH-purple-tint-1-MV20-A043-1 #724B66_11991,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,staging,,,,,16,,
Morjo-vitreous-20mm-DEPLONIATE-deep-purple-MV20-A045-1 #5F556D_11990,"الموزاييك الزجاجي متعدد الالوان -بنفسجى غامق","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-DEPLONIATE-deep-purple-MV20-A045.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%81%d8%b3-6/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",28EGP,in stock,Morjo-vitreous-20mm-DEPLONIATE-deep-purple-MV20-A045-1 #5F556D_11990,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-YERPLE-purple-MV20-A044-1 #583C53_11989,"الموزاييك الزجاجي متعدد الالوان -بنفسجى","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-YERPLE-purple-MV20-A044.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%81%d8%b3-7/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-YERPLE-purple-MV20-A044-1 #583C53_11989,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-YERFILATED-purple-tint-2-MV20-A042-1 #AD8BA3_11988,"الموزاييك الزجاجي متعدد الالوان -بنفسجى  لون -2","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-YERFILATED-purple-tint-2-MV20-A042.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%86%d9%81%d8%b3-8/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-YERFILATED-purple-tint-2-MV20-A042-1 #AD8BA3_11988,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-EXTURTIC-gray-tint-4-MV20-A106-1 #A1B5B4_11987,"الموزاييك الزجاجي متعدد الالوان -الرمادي 4","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-EXTURTIC-gray-tint-4-MV20-A106.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%85-8/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-EXTURTIC-gray-tint-4-MV20-A106-1 #A1B5B4_11987,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-DANJELOPE-warm-gray-tint-3-MV20-A005-1 #B2AFA6_11986,"الموزاييك الزجاجي متعدد الالوان -الرمادي الدافئ 3","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-DANJELOPE-warm-gray-tint-3-MV20-A005.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%85-9/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",22EGP,in stock,Morjo-vitreous-20mm-DANJELOPE-warm-gray-tint-3-MV20-A005-1 #B2AFA6_11986,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-DONDINAL-warm-gray-tint-2-MV20-A006-1 #ABA895_11985,"الموزاييك الزجاجي متعدد الالوان -الرمادي الدافئ 2","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-DONDINAL-warm-gray-tint-2-MV20-A006.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%85-10/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-DONDINAL-warm-gray-tint-2-MV20-A006-1 #ABA895_11985,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-EGGERSPLAT-gray-tint-3-MV20-A107-1 #B1B6BA_11984,"الموزاييك الزجاجي متعدد الالوان -الرمادي 3","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-EGGERSPLAT-gray-tint-3-MV20-A107.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%85-11/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-EGGERSPLAT-gray-tint-3-MV20-A107-1 #B1B6BA_11984,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-ERFMERF-gray-tint-1-MV20-A109-1 #A8A8B4_11983,"الموزاييك الزجاجي متعدد الالوان -الرمادي 1","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-ERFMERF-gray-tint-1-MV20-A109.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%85-12/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-ERFMERF-gray-tint-1-MV20-A109-1 #A8A8B4_11983,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-ETHELBLERF-MV20-A009-1 #8D909F_11982,"الموزاييك الزجاجي متعدد الالوان -الرمادي","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-ETHELBLERF-gray-MV20-A009.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%85-13/,"موزاييك - mosaic","Our Arts",24EGP,out of stock,Morjo-vitreous-20mm-ETHELBLERF-MV20-A009-1 #8D909F_11982,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,staging,,,,,16,,
Morjo-vitreous-20mm-HINKLEDACK-ultramarine-tint-3-MV20-A017-1 #8A9DE9_11980,"الموزاييك الزجاجي متعدد الالوان -الترامرين 3","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-HINKLEDACK-ultramarine-tint-3-MV20-A017.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%aa%d8%b1-5/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",24EGP,in stock,Morjo-vitreous-20mm-HINKLEDACK-ultramarine-tint-3-MV20-A017-1 #8A9DE9_11980,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-HONTONGELO-deep-ultramarine-MV20-A020-1 #1815AA_11979,"الموزاييك الزجاجي متعدد الالوان -الترامرين غامق","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-HONTONGELO-deep-ultramarine-MV20-A020.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%aa%d8%b1-6/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",28EGP,in stock,Morjo-vitreous-20mm-HONTONGELO-deep-ultramarine-MV20-A020-1 #1815AA_11979,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-HYPOSTROPHE-ultramarine-tint-2-MV20-A018-1 #4766DA_11978,"الموزاييك الزجاجي متعدد الالوان -الترامارين 2","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-HYPOSTROPHE-ultramarine-tint-2-MV20-A018.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%aa%d8%b1-7/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",26EGP,in stock,Morjo-vitreous-20mm-HYPOSTROPHE-ultramarine-tint-2-MV20-A018-1 #4766DA_11978,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26EGP,new,published,,,,,16,,
Morjo-vitreous-20mm-OXTOBURP-orange-tint-1-MV20-A093-1 #DA700A_11977,"الموزاييك الزجاجي متعدد الالوان -البرتقالي 1","حوالي 225 قطعة 145 جم الموزاييك الزجاجي متعدد الالوان .",http://localhost/ourarts/wp-content/uploads/2021/01/Morjo-vitreous-20mm-OXTOBURP-orange-tint-1-MV20-A093.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d9%85%d9%88%d8%b2%d8%a7%d9%8a%d9%8a%d9%83-%d8%a7%d9%84%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-%d9%85%d8%aa%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a7%d9%84%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%a8%d8%b1-4/,"الموزاييك الزجاجي متعدد الالوان, موزاييك - mosaic","Our Arts",83EGP,in stock,Morjo-vitreous-20mm-OXTOBURP-orange-tint-1-MV20-A093-1 #DA700A_11977,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,83EGP,new,published,,,,,16,,
